,DBN,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,StartingYear,EndingYear
2481,25Q670,20112012,46.4,721,7.5,18.4,28.4,11.5,35.4,24.5,53.8,2011,2012
2482,25Q792,20072008,NA,151,3.3,6.6,12.6,27.8,48.3,10.6,49,2007,2008
2483,25Q792,20082009,NA,199,0.5,8.5,11.1,34.7,40.7,11.6,53.3,2008,2009
2484,25Q792,20092010,40.7,205,1,5.9,10.7,39,40,10.2,55.6,2009,2010
2485,25Q792,20102011,71,200,1,10.5,8.5,43,39,9,53.5,2010,2011
2486,25Q792,20112012,54.1,198,1.5,11.6,10.1,42.4,33.3,14.1,45.5,2011,2012
2487,26Q067,20052006,NA,1099,3.3,10.8,48.3,8.5,8,34.8,50.9,2005,2006
2488,26Q158,20052006,NA,1226,8.1,12.6,52,11.2,15.5,21.2,52,2005,2006
2489,26Q495,20052006,NA,3623,8,4.9,40.4,18.9,17.5,20.6,48.6,2005,2006
2490,26Q415,20052006,NA,4042,5.8,4.8,42.9,17.8,13.8,21.8,46,2005,2006
2491,26Q415,20062007,NA,4155,4.9,5.3,43,18.3,14.2,20.8,46.8,2006,2007
2492,26Q415,20072008,NA,3902,6.6,6.3,45.2,18.1,15.6,20,47.1,2007,2008
2493,26Q415,20082009,NA,3970,5.4,7.5,45.4,18.7,16.2,18.5,46.8,2008,2009
2494,26Q415,20092010,21.6,4018,6.9,8.7,44.8,18.8,16.9,17.2,47.2,2009,2010
2495,26Q415,20102011,35.5,4063,6.5,10.8,45.8,18.5,18.1,17.2,47.8,2010,2011
2496,26Q415,20112012,37.3,3912,6.1,11.5,45.7,18.4,18.6,16.8,47.4,2011,2012
2497,26Q430,20052006,NA,4235,8.8,8.4,46.4,13.5,20.6,19.3,49.1,2005,2006
2498,26Q430,20062007,NA,4500,10.6,8.1,46.1,12.6,22.4,17.2,49.8,2006,2007
2499,26Q430,20072008,NA,4472,12.6,9.6,47.8,12.1,23.3,16.6,49.9,2007,2008
2500,26Q430,20082009,NA,4443,11.3,9.7,48.3,10.7,24.2,16.6,48.9,2008,2009
2501,26Q430,20092010,48.5,4460,12.4,9.3,49.5,9.7,24.4,15.6,48.2,2009,2010
2502,26Q430,20102011,57.4,4211,12.8,10.8,51.6,8.3,24.1,15.8,48.9,2010,2011
2503,26Q430,20112012,51.6,4152,13.2,12.3,51.9,8.3,24.1,15.5,49.2,2011,2012
2504,26Q435,20052006,NA,3425,5.9,9,20.7,54.3,14.8,4.1,51.3,2005,2006
2505,26Q435,20062007,NA,3285,5.1,9.1,20,55.3,14.2,3.3,51.8,2006,2007
2506,26Q435,20072008,NA,3157,6.8,9.6,20.5,54.6,14.5,3.2,51.8,2007,2008
2507,26Q435,20082009,NA,2950,7.1,10.1,21.8,58.3,14.9,2.6,53.6,2008,2009
2508,26Q435,20092010,32.1,2809,7.4,10.3,22.5,58.3,14.9,2.3,53.7,2009,2010
2509,26Q435,20102011,48.3,2542,7.9,11.3,22.7,59.2,14.9,2.4,54,2010,2011
2510,26Q435,20112012,38.2,2390,9.9,11.5,24.1,56.4,15.1,2.9,54.3,2011,2012
2511,26Q495,20062007,NA,3908,7.5,5.9,43.3,16.8,17.1,19.5,49.1,2006,2007
2512,26Q495,20072008,NA,4072,9.1,6.5,45.1,15.4,17.3,18.7,47.7,2007,2008
2513,26Q495,20082009,NA,3723,6.4,7.1,47.4,14.5,18.1,19.3,46.4,2008,2009
2514,26Q495,20092010,66,3575,7.5,7.5,47.9,13.2,18.9,18.6,46.7,2009,2010
2515,26Q495,20102011,61.5,3628,7,9.2,48.1,12.7,20.3,18.7,48,2010,2011
2516,26Q495,20112012,52.4,3308,5.7,10.6,45.2,12.7,22.3,19.6,49.4,2011,2012
2517,26Q566,20052006,NA,914,1.3,10.3,29,29.3,13.7,21.1,45.2,2005,2006
2518,26Q566,20062007,NA,1085,1.9,10.7,27.9,32.4,15.1,20.3,44.5,2006,2007
2519,26Q566,20072008,NA,1114,2.2,12.3,26.2,36.6,15.5,16.4,45.3,2007,2008
2520,26Q566,20082009,NA,1137,2.8,14.1,26.1,42.5,15,15.9,46.1,2008,2009
2521,26Q566,20092010,43.5,1193,2.4,13.9,23.7,47.4,15.8,12,43.5,2009,2010
2522,26Q566,20102011,50.9,1230,2.3,14.8,23.7,47.1,15.7,12.8,45.1,2010,2011
2523,26Q566,20112012,39.5,1196,2.5,13.9,23.8,46.3,16.8,12.3,45.8,2011,2012
2524,27Q260,20052006,NA,187,1.1,3.7,7.5,69.5,15.5,0.5,47.6,2005,2006
2525,27Q260,20062007,NA,268,2.2,4.9,7.1,66.8,19,0.7,49.3,2006,2007
2526,27Q260,20072008,NA,344,2.6,7,6.4,64.8,18.6,1.7,47.4,2007,2008
2527,27Q260,20082009,NA,409,2.4,8.3,5.9,66,18.1,1.7,47.4,2008,2009
2528,27Q260,20092010,76.4,421,1.7,11.6,5,68.9,19.2,1.9,49.2,2009,2010
2529,27Q260,20102011,81.3,410,3.4,9.5,3.9,73.7,21,0.7,50.7,2010,2011
2530,27Q260,20112012,57.1,445,4,13.9,3.8,67,27,1.3,52.6,2011,2012
2531,27Q262,20052006,NA,459,1.1,6.5,3.9,62.3,24.2,6.5,42.9,2005,2006
2532,27Q262,20062007,NA,500,1.2,6.6,5,60.2,27,7.4,42.2,2006,2007
2533,27Q262,20072008,NA,581,1.5,7.1,4.8,57.7,26,10.2,45.1,2007,2008
2534,27Q262,20082009,NA,568,0.5,9.2,5.6,58.6,26.4,8.3,45.2,2008,2009
2535,27Q262,20092010,78.6,565,1.4,9.4,5.8,53.8,29,8.7,48.8,2009,2010
2536,27Q262,20102011,78.6,617,1.3,10.7,6.2,54.3,28.7,9.9,49.8,2010,2011
2537,27Q262,20112012,58,636,1.3,10.5,5.7,55.2,27.5,11.2,51.1,2011,2012
2538,27Q302,20082009,NA,55,10.9,12.7,1.8,61.8,20,5.5,56.4,2008,2009
2539,27Q302,20092010,94.5,171,12.3,15.8,2.9,62.6,28.1,2.3,59.6,2009,2010
2540,27Q302,20102011,84.5,242,11.6,12,4.1,61.6,25.6,4.5,58.7,2010,2011
2541,27Q302,20112012,75.7,310,10.6,16.1,4.2,60.3,30,4.5,54.5,2011,2012
2542,27Q308,20082009,NA,135,8.1,16.3,17,5.9,43.7,33.3,43,2008,2009
2543,27Q308,20092010,72.6,276,5.4,15.9,22.5,7.6,42.4,26.4,46.7,2009,2010
2544,27Q308,20102011,72.1,436,5,15.8,25.2,6.9,43.6,23.2,47.5,2010,2011
2545,27Q308,20112012,66.4,578,3.6,15.9,26.8,7.6,42.6,21.8,48.1,2011,2012
2546,27Q309,20082009,NA,115,8.7,9.6,13.9,53,27.8,2.6,40.9,2008,2009
2547,27Q309,20092010,80.9,252,7.9,13.1,10.3,56.7,29,2.4,42.5,2009,2010
2548,27Q309,20102011,77.9,386,8.5,14.2,10.6,54.7,30.3,4.1,39.9,2010,2011
2549,27Q309,20112012,64.2,527,10.6,14,9.1,52.6,34.2,3.2,43.8,2011,2012
2550,27Q323,20072008,NA,602,0.2,0.8,18.6,20.3,12.1,48.2,48,2007,2008
2551,27Q323,20082009,NA,739,0,0.7,19.9,16.9,12.9,48,46.1,2008,2009
2552,27Q323,20092010,44,848,NA,0.5,19.1,18.5,13,46.8,44.8,2009,2010
2553,27Q323,20102011,45.6,970,NA,0.7,20,20,13.3,45.4,43.5,2010,2011
2554,27Q323,20112012,35.9,1062,0,1,22,19.2,15.9,41.6,43.9,2011,2012
2555,27Q324,20102011,60,87,10.3,8,2.3,41.4,34.5,19.5,65.5,2010,2011
2556,27Q324,20112012,74.4,203,7.9,18.7,3.9,50.7,28.6,15.3,59.6,2011,2012
2557,27Q351,20112012,60,98,8.2,23.5,6.1,53.1,28.6,4.1,54.1,2011,2012
2558,27Q400,20052006,NA,1715,2.7,15.9,5.1,76.9,13.9,1.3,55.4,2005,2006
2559,27Q400,20062007,NA,1512,2.8,12.2,5.9,76.5,13,1.4,55.5,2006,2007
2560,27Q400,20072008,NA,1366,3.8,14.3,6,80.1,11.6,1.6,56.4,2007,2008
2561,27Q400,20082009,NA,1224,3.5,15.7,5.3,80.6,11.4,1.4,58.3,2008,2009
2562,27Q400,20092010,71.3,1222,4.2,15.4,5.7,79.1,11.8,2,57.8,2009,2010
2563,27Q400,20102011,78.6,1160,4.2,16.9,6,78.6,12.6,2.1,56.7,2010,2011
2564,27Q400,20112012,65.1,1029,4.3,16.5,6.2,79.9,11.5,1.7,55.2,2011,2012
2565,27Q410,20052006,NA,2588,3.7,14.8,3.6,51.9,27.5,14.4,56,2005,2006
2566,27Q410,20062007,NA,2196,2.5,15.3,4,53,28.5,13.2,57.8,2006,2007
2567,27Q410,20072008,NA,1792,4.4,15.7,3.9,52.8,31.8,10.4,57.4,2007,2008
2568,27Q410,20082009,NA,1547,6.5,15.8,3.4,52.2,34,9,58.8,2008,2009
2569,27Q410,20092010,75.4,1319,9.1,17,3.2,49.6,37.5,7.7,57.7,2009,2010
2570,27Q410,20102011,75.4,1053,9.6,19.1,3,49.4,41,6.1,57.4,2010,2011
2571,27Q410,20112012,65.5,684,11.3,21.8,2,46.8,44.3,6.3,57.5,2011,2012
2572,27Q465,20052006,NA,1099,9.9,14.8,4,64.3,28.7,2.2,52.2,2005,2006
2573,27Q465,20062007,NA,945,10.5,18,3.8,60.2,32.6,2,51.2,2006,2007
2574,27Q465,20072008,NA,843,13.8,16.7,3.4,60,35,1.5,48.3,2007,2008
2575,27Q465,20082009,NA,519,16.2,15.2,4.4,54.9,39.1,1.3,47.4,2008,2009
2576,27Q465,20092010,94.3,275,21.1,12.7,2.9,51.6,44,1.1,51.3,2009,2010
2577,27Q465,20102011,93.1,70,17.1,25.7,4.3,72.9,22.9,0,44.3,2010,2011
2578,27Q475,20052006,NA,3619,14.9,10.4,32.4,13.3,47.4,5.1,51.5,2005,2006
2579,27Q475,20062007,NA,3676,13.8,10.5,30.2,13.3,49,4.7,51.2,2006,2007
2580,27Q475,20072008,NA,3587,17.6,10,28.4,14.9,48.7,3.8,51.4,2007,2008
2581,27Q475,20082009,NA,3504,16,10,29.9,15.7,48.6,3.5,52.5,2008,2009
2582,27Q475,20092010,36.7,3174,16.7,10.8,33.1,15.2,45.9,2.5,51.2,2009,2010
2583,27Q475,20102011,65.2,2910,17,13.1,34.1,16,47.1,2.4,51.1,2010,2011
2584,27Q475,20112012,61.8,2585,17.4,13.7,32.9,16.8,46.4,3.2,53,2011,2012
2585,27Q480,20052006,NA,3358,6.8,10.6,28.9,27.1,32.5,7.7,54.2,2005,2006
2586,27Q480,20062007,NA,3173,7.2,11.6,27.3,26.4,34.7,6.4,54.4,2006,2007
2587,27Q480,20072008,NA,3259,9.5,10,25.5,28.1,35,5.6,53.7,2007,2008
2588,27Q480,20082009,NA,3366,10.9,10.5,25.7,29.6,35.3,4.5,53.9,2008,2009
2589,27Q480,20092010,83.1,3247,13.7,11.2,26.9,28.2,35.8,4.3,54.9,2009,2010
2590,27Q480,20102011,82.6,3296,15,12.3,28.2,29.3,36.6,4.4,54.5,2010,2011
2591,27Q480,20112012,75.5,3386,16,12.1,27.5,27.7,37.1,3.6,54.5,2011,2012
2592,27Q650,20062007,NA,196,2.6,4.1,27.6,13.3,39.8,10.7,75.5,2006,2007
2593,27Q650,20072008,NA,384,0.5,4.9,27.6,9.6,38,14.6,67.2,2007,2008
2594,27Q650,20082009,NA,612,0.5,4.7,28.6,10.8,41.3,17.3,65.4,2008,2009
2595,27Q650,20092010,77.3,837,0.6,4.1,28.7,10.6,39.3,17.7,64.5,2009,2010
2596,27Q650,20102011,75.7,896,0.2,4.2,30.1,9.8,41.9,17.4,63.7,2010,2011
2597,27Q650,20112012,53.7,924,0.4,5.8,30.7,11.3,41.6,15.4,67.3,2011,2012
2598,28Q072,20052006,NA,870,3.2,15.7,16.1,66.4,12.1,1.5,52.5,2005,2006
2599,28Q157,20052006,NA,1192,9.1,17.6,24.1,15.9,22.3,37.1,53.5,2005,2006
2600,28Q157,20062007,NA,1085,8.6,20.9,24.2,16.6,20.6,37.8,54.7,2006,2007
2601,28Q157,20072008,NA,1020,11.8,21.9,25,14.8,21.7,37.8,52.7,2007,2008
2602,28Q157,20082009,NA,1076,11.4,23.5,22.9,14.9,23.6,38.3,54,2008,2009
2603,28Q157,20092010,61,1076,12.5,22.4,22.7,13.4,25.2,37.9,54.4,2009,2010
2604,28Q157,20102011,61,1079,15.1,20.9,19.6,12.1,23.9,43.4,54.4,2010,2011
2605,28Q157,20112012,44.6,1247,15.2,17.7,21.6,11.5,22.7,44,52.4,2011,2012
2606,28Q190,20052006,NA,1057,8.4,10.8,32.9,10.3,23,33.4,55.9,2005,2006
2607,28Q190,20062007,NA,1014,8,12.4,33.2,10.2,25.4,31,56.9,2006,2007
2608,28Q190,20072008,NA,897,8.8,14.4,34.2,8,26.1,31.5,55.7,2007,2008
2609,28Q190,20082009,NA,795,5.3,11.7,31.8,6.9,24.5,36.6,54.6,2008,2009
2610,28Q190,20092010,50.7,870,8.9,12.9,33.7,7.7,24.9,33.6,54,2009,2010
2611,28Q284,20092010,74.5,328,0,7.9,18.9,69.5,9.5,0.9,51.8,2009,2010
2612,28Q284,20102011,78.4,402,0.2,8.7,21.9,66.4,10.2,0.2,51.5,2010,2011
2613,28Q284,20112012,60.2,489,0,9.6,23.5,64.2,10.2,0.6,51.1,2011,2012
2614,28Q310,20082009,NA,87,2.3,18.4,34.5,44.8,16.1,3.4,59.8,2008,2009
2615,28Q310,20092010,75.9,161,3.7,15.5,29.8,50.9,15.5,3.1,51.6,2009,2010
2616,28Q310,20102011,79.5,312,6.4,15.1,26.6,51,19.2,2.6,51.6,2010,2011
2617,28Q310,20112012,61.5,529,8.1,12.3,27,49,18.5,3,49.9,2011,2012
2618,28Q325,20102011,60,93,11.8,11.8,28,48.4,16.1,4.3,48.4,2010,2011
2619,28Q325,20112012,65.6,200,12.5,11,28,39,21,6.5,47,2011,2012
2620,28Q328,20102011,60,82,12.2,11,18.3,50,24.4,6.1,50,2010,2011
2621,28Q328,20112012,75.3,177,26,13,19.2,39,33.9,5.6,50.8,2011,2012
2622,28Q338,20102011,81.4,267,1.9,6,0.4,60.3,20.6,3,46.4,2010,2011
2623,28Q338,20112012,74.5,251,2,6,2.4,61.4,17.5,10,45.4,2011,2012
2624,28Q350,20112012,60,224,4.5,7.1,45.1,36.6,15.2,2.7,46.4,2011,2012
2625,28Q440,20052006,NA,3689,10.3,7,22.2,10.7,25.5,38.5,49.1,2005,2006
2626,28Q440,20062007,NA,3778,9.2,6.2,22.5,10.6,27.4,37.5,49.9,2006,2007
2627,28Q440,20072008,NA,3641,10.8,7.4,22.6,10.1,29,35.7,51,2007,2008
2628,28Q440,20082009,NA,3642,8.2,8.8,24,9.7,29.7,35.9,51.6,2008,2009
2629,28Q440,20092010,40.4,3858,9.5,9.8,24.3,9.3,29.6,34.7,50.4,2009,2010
2630,28Q440,20102011,50.7,3897,8.6,10.6,26.2,8.9,29.2,34.7,49.3,2010,2011
2631,28Q440,20112012,41.2,3834,8.9,11.3,26.5,9,30.2,33.7,48.1,2011,2012
2632,28Q470,20052006,NA,2489,9.8,8.2,20,57.3,17.6,2.2,53.5,2005,2006
2633,28Q470,20062007,NA,2258,9.4,8.3,18.9,58.1,18,1.5,52.3,2006,2007
2634,28Q470,20072008,NA,1787,13.8,8.3,19.1,59,17.5,1.1,51.7,2007,2008
2635,28Q470,20082009,NA,1505,15.8,9.9,22.8,57.7,18.1,0.5,50.8,2008,2009
2636,28Q470,20092010,44.2,1474,17,10.7,24.2,52.6,19.1,1.5,53.7,2009,2010
2637,28Q470,20102011,59,1178,22.2,11.9,29.6,48.6,20.7,0.8,56.8,2010,2011
2638,28Q470,20112012,55.8,564,29.4,14,31,41.7,25.9,1.1,58.9,2011,2012
2639,28Q505,20052006,NA,3329,10.5,7.6,24.9,48.5,21.6,2.6,41.5,2005,2006
2640,28Q505,20062007,NA,3214,9.8,7.8,26.3,48.4,21.1,2.6,41.4,2006,2007
2641,28Q505,20072008,NA,3349,12.2,8,26.8,47.8,22.4,2.2,41.9,2007,2008
2642,28Q505,20082009,NA,3286,11.9,8.5,28.1,46.9,22.2,2,41.3,2008,2009
2643,28Q505,20092010,76,3118,13,8.2,29.9,44.2,22.5,2.1,42.1,2009,2010
2644,28Q505,20102011,76.4,3289,12.7,8.2,34.1,40.1,22.3,2.6,44.1,2010,2011
2645,28Q505,20112012,65,3103,15,9,36.5,36.6,22.8,2.9,46.1,2011,2012
2646,28Q620,20052006,NA,2319,0.9,5.2,35.7,29.5,23.3,7.7,66,2005,2006
2647,28Q620,20062007,NA,2643,0.6,5.4,36.5,29.1,24.3,5.9,65.5,2006,2007
2648,28Q620,20072008,NA,2724,1.8,7.1,40.2,28.5,25.2,5.8,67.4,2007,2008
2649,28Q620,20082009,NA,2684,1.1,7.3,42.8,26.9,25.1,4.6,67.6,2008,2009
2650,28Q620,20092010,46,2599,1.8,9.6,45.9,26.2,23,4.2,67.5,2009,2010
2651,28Q620,20102011,54.7,2352,1.7,11.5,48.7,24.7,22.4,3.5,66.2,2010,2011
2652,28Q620,20112012,54.3,2252,1.4,11.4,50.9,23.7,21.1,3.2,65.1,2011,2012
2653,28Q680,20052006,NA,569,0,0,29,51.1,15.5,3,37.3,2005,2006
2654,28Q680,20062007,NA,596,0.2,0,32.4,47.5,15.1,2.5,36.2,2006,2007
2655,28Q680,20072008,NA,612,NA,0.3,34.3,47.9,14.9,2.3,35.3,2007,2008
2656,28Q680,20082009,NA,623,NA,0,34.2,47.7,15.4,2.1,36,2008,2009
2657,28Q680,20092010,61.2,640,NA,0,34.7,45.8,16.7,2.3,35,2009,2010
2658,28Q680,20102011,68.8,632,0,0,34.8,44.9,17.6,2.2,36.2,2010,2011
2659,28Q680,20112012,55.8,783,0.1,1.7,36.5,44.8,15.7,2.7,38.1,2011,2012
2660,28Q686,20102011,35,411,1.9,14.6,17.5,6.8,33.6,42.1,48.7,2010,2011
2661,28Q686,20112012,47.3,663,3.6,16,12.1,4.8,38.6,40.4,49.6,2011,2012
2662,28Q687,20052006,NA,376,0.5,0.3,51.9,19.7,10.1,10.1,50.5,2005,2006
2663,28Q687,20062007,NA,383,0.3,0.5,59,19.3,10.4,11,49.9,2006,2007
2664,28Q687,20072008,NA,371,NA,0.8,61.2,17,9.2,12.7,47.4,2007,2008
2665,28Q687,20082009,NA,404,0,1,64.6,14.1,8.9,12.4,49.5,2008,2009
2666,28Q687,20092010,42.6,415,NA,0.5,66.3,14.5,9.4,9.9,52.8,2009,2010
2667,28Q687,20102011,42.6,408,NA,0.5,71.1,11.5,8.3,8.8,55.6,2010,2011
2668,28Q687,20112012,25.6,418,0.2,0.2,74.4,10.5,7.9,6.7,56.5,2011,2012
2669,28Q690,20052006,NA,488,1.2,9,3.9,72.5,17,2.5,44.1,2005,2006
2670,28Q690,20062007,NA,594,0.3,8.2,3.5,74.4,16.3,2.5,43.1,2006,2007
2671,28Q690,20072008,NA,559,1.1,8.8,5,75,15.2,2.3,47.8,2007,2008
2672,28Q690,20082009,NA,575,0.9,9.2,5,77.9,14.4,1.7,47.3,2008,2009
2673,28Q690,20092010,49.9,565,1.1,9.6,5.8,80.4,12.2,1.1,48.5,2009,2010
2674,28Q690,20102011,58.2,529,2.3,12.5,6.8,78.3,14.2,0.4,50.5,2010,2011
2675,28Q690,20112012,58.3,536,2.1,16.6,8.4,73.7,15.1,1.3,53,2011,2012
2676,28Q896,20072008,NA,233,2.1,5.6,15.9,67.8,15.9,0.4,0,2007,2008
2677,28Q896,20082009,NA,301,0.7,5.6,14,68.4,15.9,0.7,0,2008,2009
2678,28Q896,20092010,76.9,370,1.9,6.5,12.7,68.4,15.4,1.1,0,2009,2010
2679,28Q896,20102011,76.9,482,2.3,8.1,16.6,62,18.3,2.3,0,2010,2011
2680,28Q896,20112012,56.9,510,2.7,9,21,57.3,18.4,2.4,0,2011,2012
2681,29Q231,20072008,NA,759,1.8,13.3,1.4,92.4,4.2,0.8,53,2007,2008
2682,29Q192,20072008,NA,612,6.7,18,1.5,93.5,4.7,0,51.3,2007,2008
2683,29Q231,20082009,NA,807,3.3,16.4,1.4,93.1,4.5,0.6,53.5,2008,2009
2684,29Q248,20052006,NA,96,NA,8.3,4.2,69.8,10.4,1,52.1,2005,2006
2685,29Q248,20062007,NA,196,0.5,8.2,4.6,72.4,9.7,1.5,49,2006,2007
2686,29Q248,20072008,NA,268,1.9,8.6,4.9,84.7,8.2,1.1,51.5,2007,2008
2687,29Q248,20082009,NA,358,2.8,11.5,3.6,85.8,7.8,1.1,52,2008,2009
2688,29Q248,20092010,57.8,371,3.8,11.3,3.8,85.2,6.5,1.3,54.7,2009,2010
2689,29Q248,20102011,61.2,392,4.6,12.2,3.8,87.2,7.1,0.5,57.1,2010,2011
2690,29Q248,20112012,52.6,441,4.5,11.3,5.2,84.4,8.2,0.9,56,2011,2012
2691,29Q259,20052006,NA,146,0.7,5.5,6.8,74.7,7.5,1.4,47.9,2005,2006
2692,29Q259,20062007,NA,309,0.3,7.8,2.9,83.8,7.1,0,44.7,2006,2007
2693,29Q259,20072008,NA,450,0.4,10,2.4,85.6,5.1,0.7,45.6,2007,2008
2694,29Q259,20082009,NA,521,1,12.3,2.1,93.1,3.3,0.8,50.9,2008,2009
2695,29Q259,20092010,53.5,530,1.3,14.5,2.1,91.5,3.4,0.4,54.2,2009,2010
2696,29Q259,20102011,58.6,540,1.3,16.7,1.7,94.3,3.3,0.6,56.1,2010,2011
2697,29Q259,20112012,48.8,555,2.3,16,2.2,94.2,2.9,0.7,53.3,2011,2012
2698,29Q265,20052006,NA,212,1.9,9,3.3,76.4,8,1.9,45.3,2005,2006
2699,29Q265,20062007,NA,283,2.1,12.7,2.5,78.4,9.9,0.7,44.2,2006,2007
2700,29Q265,20072008,NA,391,3.1,11,2.8,80.3,6.9,0.3,48.6,2007,2008
2701,29Q265,20082009,NA,403,3,13.4,3,85.6,6.9,0.5,55.6,2008,2009
2702,29Q265,20092010,72.8,414,3.4,16.2,3.1,85,7.5,0.7,57,2009,2010
2703,29Q265,20102011,73.6,461,2.8,14.8,2.8,87.9,8.5,0.2,56,2010,2011
2704,29Q265,20112012,50.8,443,2.3,14.7,4.3,82.8,9.7,0.5,56.9,2011,2012
2705,29Q272,20052006,NA,304,4.9,6.9,8.6,68.4,17.4,2.6,53,2005,2006
2706,29Q272,20062007,NA,370,3,8.4,7.8,68.6,16.2,2.2,50.8,2006,2007
2707,29Q272,20072008,NA,402,2.7,10,8.7,70.6,17.7,2.2,46,2007,2008
2708,29Q272,20082009,NA,401,1.5,12.7,9,70.3,17.2,2.5,46.9,2008,2009
2709,29Q272,20092010,53.5,436,2.3,12.4,8,75.2,14.2,0.7,48.4,2009,2010
2710,29Q272,20102011,61.3,447,2,11.6,8.9,74.7,14.5,0.9,49,2010,2011
2711,29Q272,20112012,45,474,1.7,9.1,9.3,73.8,14.1,1.3,47.3,2011,2012
2712,29Q283,20062007,NA,105,1.9,3.8,1,82.9,11.4,1,46.7,2006,2007
2713,29Q283,20072008,NA,191,2.6,8.9,1.6,84.3,10.5,1,40.3,2007,2008
2714,29Q283,20082009,NA,299,1.3,16.7,2.7,81.3,14,1.3,44.1,2008,2009
2715,29Q283,20092010,59.8,379,2.4,15.8,4.5,78.9,12.7,2.4,44.3,2009,2010
2716,29Q283,20102011,66.6,411,2.2,17,3.6,83,11.7,1.2,42.6,2010,2011
2717,29Q283,20112012,51.2,473,1.9,14.4,3.4,84.1,10.4,0.8,43.1,2011,2012
2718,29Q326,20102011,60,78,3.8,14.1,2.6,79.5,12.8,1.3,55.1,2010,2011
2719,29Q326,20112012,71.1,147,2,13.6,3.4,87.1,7.5,2,55.1,2011,2012
2720,29Q420,20052006,NA,419,7.6,10,1.9,87.8,7.9,1.4,58,2005,2006
2721,29Q420,20062007,NA,143,4.2,5.6,1.4,88.1,7.7,2.1,66.4,2006,2007
2722,29Q492,20052006,NA,542,2.8,8.1,12.5,73.2,7.6,1.8,60.7,2005,2006
2723,29Q492,20062007,NA,528,2.3,7.2,10.2,76.5,8.3,0.4,63.1,2006,2007
2724,29Q492,20072008,NA,515,3.7,6.6,9.1,75.5,8.9,0.4,61,2007,2008
2725,29Q492,20082009,NA,490,2.7,7.6,9.4,78.4,9.4,1.2,60.6,2008,2009
2726,29Q492,20092010,48.1,471,3.4,7.9,7.6,77.3,10.8,1.3,62,2009,2010
2727,29Q492,20102011,56.8,431,3.7,10.4,6.7,81,11.1,0.7,58.7,2010,2011
2728,29Q492,20112012,47.9,412,5.1,10.4,6.8,79.6,11.9,0.7,60.4,2011,2012
2729,29Q494,20052006,NA,505,1.6,8.1,5.3,78.6,11.9,1.8,40.4,2005,2006
2730,29Q494,20062007,NA,509,1,10,5.5,78,12,0.8,45.4,2006,2007
2731,29Q494,20072008,NA,535,1.1,11.6,4.9,77.2,13.8,0.9,44.5,2007,2008
2732,29Q494,20082009,NA,530,1.3,13.8,4.9,79.4,13.8,0.8,44.9,2008,2009
2733,29Q494,20092010,54.6,502,1.8,11.2,4.8,82.9,10,0.6,46.4,2009,2010
2734,29Q494,20102011,56.1,430,1.9,13.3,4.4,82.3,8.8,1.2,46,2010,2011
2735,29Q494,20112012,45.1,454,2.9,13.9,4.4,83.3,10.6,0.9,48.7,2011,2012
2736,29Q496,20052006,NA,546,2.6,11.9,4.4,81.1,9,1.8,62.1,2005,2006
2737,29Q496,20062007,NA,517,2.3,14.9,5.4,80.7,8.5,0.8,63.2,2006,2007
2738,29Q496,20072008,NA,507,3.6,12.8,4.9,79.7,10.1,1.4,63.9,2007,2008
2739,29Q496,20082009,NA,498,2.4,14.5,4.8,85.1,7.6,0.8,67.9,2008,2009
2740,29Q496,20092010,37.4,476,3.4,13.2,5,86.1,5.3,1.3,68.5,2009,2010
2741,29Q496,20102011,55.1,364,4.7,18.1,6,84.3,5.2,1.4,69.8,2010,2011
2742,29Q496,20112012,43.5,353,6.5,19,6.2,85.3,5.4,0.8,67.1,2011,2012
2743,29Q498,20052006,NA,513,3.5,6.6,3.1,84,7.2,2.1,43.9,2005,2006
2744,29Q498,20062007,NA,522,2.5,7.3,3.3,84.7,7.1,1.5,46.2,2006,2007
2745,29Q498,20072008,NA,503,2.2,8,3.2,85.7,8.7,1.4,47.7,2007,2008
2746,29Q498,20082009,NA,488,2.9,9.4,1.8,88.3,8.4,0.6,44.1,2008,2009
2747,29Q498,20092010,70.4,475,1.7,11.8,1.5,89.9,6.3,0.4,43.2,2009,2010
2748,29Q498,20102011,62.7,483,2.9,13,2.3,90.7,6,0.6,41.2,2010,2011
2749,29Q498,20112012,51.5,481,3.5,14.8,4,85.9,8.5,1.5,42.8,2011,2012
2750,30Q204,20082009,NA,783,12,19.5,18.3,21.3,53.8,6.4,49.9,2008,2009
2751,30Q286,20092010,80.2,335,6,4.5,27.8,5.4,45.1,21.2,0,2009,2010
2752,30Q286,20102011,73.7,426,6.8,5.6,30.8,4.7,43.7,20.9,0,2010,2011
2753,30Q286,20112012,68.1,495,5.5,5.3,39.2,4.2,40.4,16.2,0,2011,2012
2754,30Q301,20082009,NA,124,1.6,13.7,6.5,21,50,18.5,48.4,2008,2009
2755,30Q301,20092010,75.8,219,2.3,15.5,6.4,23.7,50.2,17.4,53,2009,2010
2756,30Q301,20102011,72.1,314,3.5,13.7,5.4,23.2,52.2,18.8,52.5,2010,2011
2757,30Q301,20112012,54.1,419,2.9,14.6,6,20.5,53.5,18.9,53.2,2011,2012
2758,30Q445,20052006,NA,3516,22,9.1,26.8,9.6,47.6,15.1,53.8,2005,2006
