,DBN,School_Name,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,avg_sat_score,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,Borough
940,24Q264,ACADEMY OF FINANCE AND ENTERPRISE,89,405,454,421,1280,20112012,62.8,420,7.9,9.8,17.9,9.8,56.4,15.2,49.3,Queens
941,24Q267,HIGH SCHOOL OF APPLIED COMMUNICATION,39,406,413,400,1219,20092010,73.9,360,10.6,14.2,11.4,10.3,58.1,18.6,41.1,Queens
942,24Q267,HIGH SCHOOL OF APPLIED COMMUNICATION,39,406,413,400,1219,20102011,78.2,358,11.7,16.2,11.7,8.9,60.3,19,41.9,Queens
943,24Q267,HIGH SCHOOL OF APPLIED COMMUNICATION,39,406,413,400,1219,20112012,66.9,388,10.3,16.2,13.9,12.9,57.2,16,43.8,Queens
944,24Q293,CIVIC LEADERSHIP ACADEMY,69,404,429,407,1240,20092010,77.7,221,12.2,13.1,5.4,8.6,76.5,4.1,51.6,Queens
945,24Q293,CIVIC LEADERSHIP ACADEMY,69,404,429,407,1240,20102011,79.1,327,13.8,16.8,7.6,8.3,77.4,4,46.5,Queens
946,24Q293,CIVIC LEADERSHIP ACADEMY,69,404,429,407,1240,20112012,71,449,9.1,18.5,7.8,9.1,79.3,3.3,44.5,Queens
947,24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,55,317,323,311,951,20092010,73.3,259,93.1,0,0.4,0,99.6,0,56,Queens
948,24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,55,317,323,311,951,20102011,69.5,347,89.6,1.2,0,0,100,0,52.7,Queens
949,24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,55,317,323,311,951,20112012,78.3,366,91.3,0.8,0,0,100,0,47.8,Queens
950,24Q299,BARD HIGH SCHOOL EARLY COLLEGE II,155,545,568,550,1663,20092010,55.9,456,0.7,0,25,19.7,24.8,23.9,35.5,Queens
951,24Q299,BARD HIGH SCHOOL EARLY COLLEGE II,155,545,568,550,1663,20102011,50,528,0.8,0,29,18.2,23.9,28,37.5,Queens
952,24Q299,BARD HIGH SCHOOL EARLY COLLEGE II,155,545,568,550,1663,20112012,39.2,631,0.3,0,32,16.2,21.2,30.3,39.3,Queens
953,24Q455,NEWTOWN HIGH SCHOOL,320,383,440,380,1203,20092010,48.2,3060,30.2,8,21.9,9,63.4,4.9,58.3,Queens
954,24Q455,NEWTOWN HIGH SCHOOL,320,383,440,380,1203,20102011,53.7,2908,30.2,9.2,23.9,9.1,61.4,5.3,58,Queens
955,24Q455,NEWTOWN HIGH SCHOOL,320,383,440,380,1203,20112012,56.2,2572,30,10.3,24.6,9.3,60.3,5.3,57.5,Queens
956,24Q485,GROVER CLEVELAND HIGH SCHOOL,241,395,420,396,1211,20092010,47.1,2664,22.6,10.2,6.8,4.2,64.4,23.9,54,Queens
957,24Q485,GROVER CLEVELAND HIGH SCHOOL,241,395,420,396,1211,20102011,47.1,2416,21.5,12,7.4,4.8,63.6,23.9,54,Queens
958,24Q485,GROVER CLEVELAND HIGH SCHOOL,241,395,420,396,1211,20112012,41.4,2069,21.6,12.7,9.1,4.4,63.5,22.7,55,Queens
959,24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,58,399,393,385,1177,20092010,74.9,457,1.3,11.2,9.2,13.8,64.3,12.3,47.9,Queens
960,24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,58,399,393,385,1177,20102011,74.9,473,0.8,11.4,9.1,11.8,67.7,11.4,49.7,Queens
961,24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,58,399,393,385,1177,20112012,58.9,497,0.2,13.1,7.8,9.5,71.4,11.3,52.9,Queens
962,24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,69,326,409,329,1064,20092010,85.3,478,77.4,0,37.9,1.3,49,11.9,47.3,Queens
963,24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,69,326,409,329,1064,20102011,89.8,475,76.8,0,38.5,2.5,48.4,10.5,48.6,Queens
964,24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE,69,326,409,329,1064,20112012,75.7,493,76.5,0,43,2,44,10.3,46,Queens
965,24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,138,391,403,380,1174,20092010,81.3,764,14.1,12.3,7.5,6.9,82.5,2.5,43.5,Queens
966,24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,138,391,403,380,1174,20102011,81.3,784,11.5,12.1,9.3,8.3,79.1,2.9,43.1,Queens
967,24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,138,391,403,380,1174,20112012,69.6,828,13.3,12.2,9.1,8.3,79.2,3,43.1,Queens
968,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20092010,76,551,3.3,12.9,19.6,7.3,59.7,12.7,44.6,Queens
969,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20102011,69.8,564,3.9,12.9,20.4,6.4,62.6,10.1,44.1,Queens
970,24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20112012,60.5,601,3.8,12.3,20.8,6.2,62.4,10.5,46.6,Queens
971,24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,155,417,447,406,1270,20092010,73.7,1281,5.5,13.9,10.9,8.5,70.3,9.8,61.6,Queens
972,24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,155,417,447,406,1270,20102011,84,1316,5.2,13.9,10.2,7,73.3,9.5,61.1,Queens
973,24Q600,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,155,417,447,406,1270,20112012,71.9,1368,6.4,13.7,10.2,6.9,74.2,8.7,60.3,Queens
974,24Q610,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,396,445,496,423,1364,20092010,75.5,2097,3,4.6,23.1,7.2,57.6,9.9,86.6,Queens
975,24Q610,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,396,445,496,423,1364,20102011,77.4,2119,3,4.9,25.3,6.1,58,9.2,85.7,Queens
976,24Q610,AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL,396,445,496,423,1364,20112012,61.2,2201,3.2,5.3,27.1,6.8,55.3,10.1,85.3,Queens
977,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20092010,65.3,421,3.8,13.3,38.2,16.9,24.5,18.8,47.3,Queens
978,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20102011,65.3,493,3.7,12.4,37.9,17,26.4,17.8,45.6,Queens
979,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20112012,41.3,587,2.7,11.8,40.2,17,24.2,18.1,46.7,Queens
980,25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,45,314,417,318,1049,20092010,92.3,393,90.8,0.5,48.1,1.5,49.1,0.8,57.3,Queens
981,25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,45,314,417,318,1049,20102011,92.3,400,88.5,1.5,55,1,42,2,55.3,Queens
982,25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,45,314,417,318,1049,20112012,84.1,422,88.6,0.7,64.5,1.2,32.7,1.7,57.3,Queens
983,25Q281,EASTsWEST SCHOOL OF INTERNATIONAL STUDIES,59,416,463,392,1271,20092010,67.8,547,15.7,7.5,54.5,17.9,21.2,4.6,53.7,Queens
984,25Q281,EASTsWEST SCHOOL OF INTERNATIONAL STUDIES,59,416,463,392,1271,20102011,68.9,582,14.8,8.4,58.2,17.4,20.1,4,54.5,Queens
985,25Q281,EASTsWEST SCHOOL OF INTERNATIONAL STUDIES,59,416,463,392,1271,20112012,53.3,616,13.6,9.4,62.7,14.8,17.9,3.4,54.1,Queens
986,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,63,471,489,481,1441,20092010,44,561,0.9,19.8,19.3,10,25.3,43.5,43.5,Queens
987,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,63,471,489,481,1441,20102011,44.3,568,0.7,20.6,19.2,8.3,21.5,50.5,43.3,Queens
988,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,63,471,489,481,1441,20112012,33.5,595,0.8,17.8,19.3,8.4,20.3,51.6,42.2,Queens
989,25Q425,JOHN BOWNE HIGH SCHOOL,558,397,451,395,1243,20092010,83.6,3114,25,10,27.6,22.7,43.9,4.9,49.7,Queens
990,25Q425,JOHN BOWNE HIGH SCHOOL,558,397,451,395,1243,20102011,69.4,3471,25.3,10.8,33.1,20.4,40.9,5.2,50,Queens
991,25Q425,JOHN BOWNE HIGH SCHOOL,558,397,451,395,1243,20112012,68.2,3660,24.7,9.8,34.3,19.2,40.7,5.2,49.2,Queens
992,25Q460,FLUSHING HIGH SCHOOL,347,393,441,382,1216,20092010,72.5,2745,23.6,9.8,18.5,21.6,55,3.5,54.7,Queens
993,25Q460,FLUSHING HIGH SCHOOL,347,393,441,382,1216,20102011,75.7,3041,21.5,12,19.2,24.7,52.2,3.7,56.5,Queens
994,25Q460,FLUSHING HIGH SCHOOL,347,393,441,382,1216,20112012,67.6,3113,20,11.7,19.9,26.5,49.8,3.2,55.8,Queens
995,25Q525,TOWNSEND HARRIS HIGH SCHOOL,278,621,651,638,1910,20092010,39.9,1108,0,0.4,51.5,6,12,27.7,30.2,Queens
996,25Q525,TOWNSEND HARRIS HIGH SCHOOL,278,621,651,638,1910,20112012,29.2,1140,0,0.2,55.5,5.9,12.9,24.6,28.9,Queens
997,25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,99,431,458,441,1330,20092010,42.2,723,4.7,14.4,27.5,12.3,32.8,26.7,52,Queens
998,25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,99,431,458,441,1330,20102011,48.4,739,6.5,15,28.1,11.4,33.8,26.5,53.5,Queens
999,25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,99,431,458,441,1330,20112012,46.4,721,7.5,18.4,28.4,11.5,35.4,24.5,53.8,Queens
1000,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,7,379,421,377,1177,20092010,40.7,205,1,5.9,10.7,39,40,10.2,55.6,Queens
1001,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,7,379,421,377,1177,20102011,71,200,1,10.5,8.5,43,39,9,53.5,Queens
1002,25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,7,379,421,377,1177,20112012,54.1,198,1.5,11.6,10.1,42.4,33.3,14.1,45.5,Queens
1003,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,888,480,545,489,1514,20092010,21.6,4018,6.9,8.7,44.8,18.8,16.9,17.2,47.2,Queens
1004,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,888,480,545,489,1514,20102011,35.5,4063,6.5,10.8,45.8,18.5,18.1,17.2,47.8,Queens
1005,26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,888,480,545,489,1514,20112012,37.3,3912,6.1,11.5,45.7,18.4,18.6,16.8,47.4,Queens
1006,26Q430,FRANCIS LEWIS HIGH SCHOOL,934,468,539,467,1474,20092010,48.5,4460,12.4,9.3,49.5,9.7,24.4,15.6,48.2,Queens
1007,26Q430,FRANCIS LEWIS HIGH SCHOOL,934,468,539,467,1474,20102011,57.4,4211,12.8,10.8,51.6,8.3,24.1,15.8,48.9,Queens
1008,26Q430,FRANCIS LEWIS HIGH SCHOOL,934,468,539,467,1474,20112012,51.6,4152,13.2,12.3,51.9,8.3,24.1,15.5,49.2,Queens
1009,26Q435,MARTIN VAN BUREN HIGH SCHOOL,334,391,397,384,1172,20092010,32.1,2809,7.4,10.3,22.5,58.3,14.9,2.3,53.7,Queens
1010,26Q435,MARTIN VAN BUREN HIGH SCHOOL,334,391,397,384,1172,20102011,48.3,2542,7.9,11.3,22.7,59.2,14.9,2.4,54,Queens
1011,26Q435,MARTIN VAN BUREN HIGH SCHOOL,334,391,397,384,1172,20112012,38.2,2390,9.9,11.5,24.1,56.4,15.1,2.9,54.3,Queens
1012,26Q495,BAYSIDE HIGH SCHOOL,708,462,523,464,1449,20092010,66,3575,7.5,7.5,47.9,13.2,18.9,18.6,46.7,Queens
1013,26Q495,BAYSIDE HIGH SCHOOL,708,462,523,464,1449,20102011,61.5,3628,7,9.2,48.1,12.7,20.3,18.7,48,Queens
1014,26Q495,BAYSIDE HIGH SCHOOL,708,462,523,464,1449,20112012,52.4,3308,5.7,10.6,45.2,12.7,22.3,19.6,49.4,Queens
1015,26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",175,425,434,420,1279,20092010,43.5,1193,2.4,13.9,23.7,47.4,15.8,12,43.5,Queens
1016,26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",175,425,434,420,1279,20102011,50.9,1230,2.3,14.8,23.7,47.1,15.7,12.8,45.1,Queens
1017,26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",175,425,434,420,1279,20112012,39.5,1196,2.5,13.9,23.8,46.3,16.8,12.3,45.8,Queens
1018,27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,87,387,385,373,1145,20092010,76.4,421,1.7,11.6,5,68.9,19.2,1.9,49.2,Queens
1019,27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,87,387,385,373,1145,20102011,81.3,410,3.4,9.5,3.9,73.7,21,0.7,50.7,Queens
1020,27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,87,387,385,373,1145,20112012,57.1,445,4,13.9,3.8,67,27,1.3,52.6,Queens
1021,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432,419,401,1252,20092010,78.6,565,1.4,9.4,5.8,53.8,29,8.7,48.8,Queens
1022,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432,419,401,1252,20102011,78.6,617,1.3,10.7,6.2,54.3,28.7,9.9,49.8,Queens
1023,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432,419,401,1252,20112012,58,636,1.3,10.5,5.7,55.2,27.5,11.2,51.1,Queens
1024,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391,401,364,1156,20092010,94.5,171,12.3,15.8,2.9,62.6,28.1,2.3,59.6,Queens
1025,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391,401,364,1156,20102011,84.5,242,11.6,12,4.1,61.6,25.6,4.5,58.7,Queens
1026,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391,401,364,1156,20112012,75.7,310,10.6,16.1,4.2,60.3,30,4.5,54.5,Queens
1027,27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,93,423,426,416,1265,20092010,72.6,276,5.4,15.9,22.5,7.6,42.4,26.4,46.7,Queens
1028,27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,93,423,426,416,1265,20102011,72.1,436,5,15.8,25.2,6.9,43.6,23.2,47.5,Queens
1029,27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,93,423,426,416,1265,20112012,66.4,578,3.6,15.9,26.8,7.6,42.6,21.8,48.1,Queens
1030,27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,36,367,379,348,1094,20092010,80.9,252,7.9,13.1,10.3,56.7,29,2.4,42.5,Queens
1031,27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,36,367,379,348,1094,20102011,77.9,386,8.5,14.2,10.6,54.7,30.3,4.1,39.9,Queens
1032,27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,36,367,379,348,1094,20112012,64.2,527,10.6,14,9.1,52.6,34.2,3.2,43.8,Queens
1033,27Q323,SCHOLARS' ACADEMY,89,499,537,496,1532,20112012,35.9,1062,0,1,22,19.2,15.9,41.6,43.9,Queens
1034,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377,371,360,1108,20092010,71.3,1222,4.2,15.4,5.7,79.1,11.8,2,57.8,Queens
1035,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377,371,360,1108,20102011,78.6,1160,4.2,16.9,6,78.6,12.6,2.1,56.7,Queens
1036,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377,371,360,1108,20112012,65.1,1029,4.3,16.5,6.2,79.9,11.5,1.7,55.2,Queens
1037,27Q410,BEACH CHANNEL HIGH SCHOOL,78,384,396,354,1134,20092010,75.4,1319,9.1,17,3.2,49.6,37.5,7.7,57.7,Queens
1038,27Q410,BEACH CHANNEL HIGH SCHOOL,78,384,396,354,1134,20102011,75.4,1053,9.6,19.1,3,49.4,41,6.1,57.4,Queens
1039,27Q410,BEACH CHANNEL HIGH SCHOOL,78,384,396,354,1134,20112012,65.5,684,11.3,21.8,2,46.8,44.3,6.3,57.5,Queens
1040,27Q475,RICHMOND HILL HIGH SCHOOL,404,382,404,368,1154,20092010,36.7,3174,16.7,10.8,33.1,15.2,45.9,2.5,51.2,Queens
1041,27Q475,RICHMOND HILL HIGH SCHOOL,404,382,404,368,1154,20102011,65.2,2910,17,13.1,34.1,16,47.1,2.4,51.1,Queens
1042,27Q475,RICHMOND HILL HIGH SCHOOL,404,382,404,368,1154,20112012,61.8,2585,17.4,13.7,32.9,16.8,46.4,3.2,53,Queens
1043,27Q480,JOHN ADAMS HIGH SCHOOL,403,391,409,392,1192,20092010,83.1,3247,13.7,11.2,26.9,28.2,35.8,4.3,54.9,Queens
1044,27Q480,JOHN ADAMS HIGH SCHOOL,403,391,409,392,1192,20102011,82.6,3296,15,12.3,28.2,29.3,36.6,4.4,54.5,Queens
1045,27Q480,JOHN ADAMS HIGH SCHOOL,403,391,409,392,1192,20112012,75.5,3386,16,12.1,27.5,27.7,37.1,3.6,54.5,Queens
1046,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429,491,425,1345,20092010,77.3,837,0.6,4.1,28.7,10.6,39.3,17.7,64.5,Queens
1047,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429,491,425,1345,20102011,75.7,896,0.2,4.2,30.1,9.8,41.9,17.4,63.7,Queens
1048,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429,491,425,1345,20112012,53.7,924,0.4,5.8,30.7,11.3,41.6,15.4,67.3,Queens
1049,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,68,420,445,400,1265,20092010,75.9,161,3.7,15.5,29.8,50.9,15.5,3.1,51.6,Queens
1050,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,68,420,445,400,1265,20102011,79.5,312,6.4,15.1,26.6,51,19.2,2.6,51.6,Queens
1051,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,68,420,445,400,1265,20112012,61.5,529,8.1,12.3,27,49,18.5,3,49.9,Queens
1052,28Q338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,6,403,408,367,1178,20102011,81.4,267,1.9,6,0.4,60.3,20.6,3,46.4,Queens
1053,28Q338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,6,403,408,367,1178,20112012,74.5,251,2,6,2.4,61.4,17.5,10,45.4,Queens
1054,28Q350,JAMAICA GATEWAY TO THE SCIENCES,25,430,452,425,1307,20112012,60,224,4.5,7.1,45.1,36.6,15.2,2.7,46.4,Queens
1055,28Q440,FOREST HILLS HIGH SCHOOL,762,456,497,454,1407,20092010,40.4,3858,9.5,9.8,24.3,9.3,29.6,34.7,50.4,Queens
1056,28Q440,FOREST HILLS HIGH SCHOOL,762,456,497,454,1407,20102011,50.7,3897,8.6,10.6,26.2,8.9,29.2,34.7,49.3,Queens
1057,28Q440,FOREST HILLS HIGH SCHOOL,762,456,497,454,1407,20112012,41.2,3834,8.9,11.3,26.5,9,30.2,33.7,48.1,Queens
1058,28Q470,JAMAICA HIGH SCHOOL,90,342,368,353,1063,20092010,44.2,1474,17,10.7,24.2,52.6,19.1,1.5,53.7,Queens
1059,28Q470,JAMAICA HIGH SCHOOL,90,342,368,353,1063,20102011,59,1178,22.2,11.9,29.6,48.6,20.7,0.8,56.8,Queens
1060,28Q470,JAMAICA HIGH SCHOOL,90,342,368,353,1063,20112012,55.8,564,29.4,14,31,41.7,25.9,1.1,58.9,Queens
1061,28Q505,HILLCREST HIGH SCHOOL,462,395,413,386,1194,20092010,76,3118,13,8.2,29.9,44.2,22.5,2.1,42.1,Queens
1062,28Q505,HILLCREST HIGH SCHOOL,462,395,413,386,1194,20102011,76.4,3289,12.7,8.2,34.1,40.1,22.3,2.6,44.1,Queens
1063,28Q505,HILLCREST HIGH SCHOOL,462,395,413,386,1194,20112012,65,3103,15,9,36.5,36.6,22.8,2.9,46.1,Queens
1064,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452,478,442,1372,20092010,46,2599,1.8,9.6,45.9,26.2,23,4.2,67.5,Queens
1065,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452,478,442,1372,20102011,54.7,2352,1.7,11.5,48.7,24.7,22.4,3.5,66.2,Queens
1066,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452,478,442,1372,20112012,54.3,2252,1.4,11.4,50.9,23.7,21.1,3.2,65.1,Queens
1067,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513,523,502,1538,20102011,68.8,632,0,0,34.8,44.9,17.6,2.2,36.2,Queens
1068,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513,523,502,1538,20112012,55.8,783,0.1,1.7,36.5,44.8,15.7,2.7,38.1,Queens
1069,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612,660,596,1868,20112012,25.6,418,0.2,0.2,74.4,10.5,7.9,6.7,56.5,Queens
1070,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406,406,384,1196,20092010,49.9,565,1.1,9.6,5.8,80.4,12.2,1.1,48.5,Queens
1071,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406,406,384,1196,20102011,58.2,529,2.3,12.5,6.8,78.3,14.2,0.4,50.5,Queens
1072,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406,406,384,1196,20112012,58.3,536,2.1,16.6,8.4,73.7,15.1,1.3,53,Queens
1073,28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",68,439,445,432,1316,20092010,76.9,370,1.9,6.5,12.7,68.4,15.4,1.1,0,Queens
1074,28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",68,439,445,432,1316,20102011,76.9,482,2.3,8.1,16.6,62,18.3,2.3,0,Queens
1075,28Q896,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",68,439,445,432,1316,20112012,56.9,510,2.7,9,21,57.3,18.4,2.4,0,Queens
1076,29Q248,QUEENS PREPARATORY ACADEMY,52,360,380,359,1099,20092010,57.8,371,3.8,11.3,3.8,85.2,6.5,1.3,54.7,Queens
1077,29Q248,QUEENS PREPARATORY ACADEMY,52,360,380,359,1099,20102011,61.2,392,4.6,12.2,3.8,87.2,7.1,0.5,57.1,Queens
1078,29Q248,QUEENS PREPARATORY ACADEMY,52,360,380,359,1099,20112012,52.6,441,4.5,11.3,5.2,84.4,8.2,0.9,56,Queens
1079,29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,46,401,397,375,1173,20092010,53.5,530,1.3,14.5,2.1,91.5,3.4,0.4,54.2,Queens
1080,29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,46,401,397,375,1173,20102011,58.6,540,1.3,16.7,1.7,94.3,3.3,0.6,56.1,Queens
1081,29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,46,401,397,375,1173,20112012,48.8,555,2.3,16,2.2,94.2,2.9,0.7,53.3,Queens
1082,29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,49,402,398,402,1202,20092010,72.8,414,3.4,16.2,3.1,85,7.5,0.7,57,Queens
1083,29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,49,402,398,402,1202,20102011,73.6,461,2.8,14.8,2.8,87.9,8.5,0.2,56,Queens
1084,29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,49,402,398,402,1202,20112012,50.8,443,2.3,14.7,4.3,82.8,9.7,0.5,56.9,Queens
1085,29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,59,436,427,424,1287,20092010,53.5,436,2.3,12.4,8,75.2,14.2,0.7,48.4,Queens
1086,29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,59,436,427,424,1287,20102011,61.3,447,2,11.6,8.9,74.7,14.5,0.9,49,Queens
1087,29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,59,436,427,424,1287,20112012,45,474,1.7,9.1,9.3,73.8,14.1,1.3,47.3,Queens
1088,29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,43,370,367,363,1100,20092010,59.8,379,2.4,15.8,4.5,78.9,12.7,2.4,44.3,Queens
1089,29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,43,370,367,363,1100,20102011,66.6,411,2.2,17,3.6,83,11.7,1.2,42.6,Queens
1090,29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,43,370,367,363,1100,20112012,51.2,473,1.9,14.4,3.4,84.1,10.4,0.8,43.1,Queens
1091,29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",78,400,426,394,1220,20092010,48.1,471,3.4,7.9,7.6,77.3,10.8,1.3,62,Queens
1092,29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",78,400,426,394,1220,20102011,56.8,431,3.7,10.4,6.7,81,11.1,0.7,58.7,Queens
1093,29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HIGH SCHOOL",78,400,426,394,1220,20112012,47.9,412,5.1,10.4,6.8,79.6,11.9,0.7,60.4,Queens
1094,29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",52,385,377,377,1139,20092010,54.6,502,1.8,11.2,4.8,82.9,10,0.6,46.4,Queens
