"","DBN","School_Name","Num of SAT Test Takers","SAT Critical Reading Avg. Score","SAT Math Avg. Score","SAT Writing Avg. Score","avg_sat_score","schoolyear","frl_percent","total_enrollment","ell_percent","sped_percent","asian_per","black_per","hispanic_per","white_per","male_per","Borough","lat_long","lat","long"
"2187","23K643","BROOKLYN DEMOCRACY ACADEMY",11,349,338,331,1018,20082009,NA,151,2,9.3,0.7,88.7,9.3,0.7,46.4,NA,NA,NA,NA
"2188","23K643","BROOKLYN DEMOCRACY ACADEMY",11,349,338,331,1018,20092010,53.3,199,2.5,11.1,0,86.4,11.1,1,43.2,NA,NA,NA,NA
"2189","23K643","BROOKLYN DEMOCRACY ACADEMY",11,349,338,331,1018,20102011,46.9,203,4.9,14.3,0,86.7,10.3,1.5,47.3,NA,NA,NA,NA
"2190","23K643","BROOKLYN DEMOCRACY ACADEMY",11,349,338,331,1018,20112012,62.3,205,2.4,16.1,1.5,85.9,11.7,0.5,47.8,NA,NA,NA,NA
"2191","23K646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",7,311,371,311,993,20082009,NA,150,4,13.3,0,82,16.7,0.7,42,NA,NA,NA,NA
"2192","23K646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",7,311,371,311,993,20092010,85.8,272,2.6,5.5,0,78.7,20.6,0.4,44.9,NA,NA,NA,NA
"2193","23K646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",7,311,371,311,993,20102011,87.5,270,1.9,8.1,1.5,77.4,19.6,0.7,45.2,NA,NA,NA,NA
"2194","23K646","ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL",7,311,371,311,993,20112012,72.5,275,2.2,7.3,1.5,77.8,20,0.4,46.2,NA,NA,NA,NA
"2195","23K647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",17,350,346,332,1028,20082009,NA,160,1.3,15.6,0,85,14.4,0.6,43.1,NA,NA,NA,NA
"2196","23K647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",17,350,346,332,1028,20092010,81.2,191,1.6,8.9,0.5,83.8,14.7,0.5,39.8,NA,NA,NA,NA
"2197","23K647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",17,350,346,332,1028,20102011,72.8,220,3.6,12.7,0.5,80.9,18.2,0,41.4,NA,NA,NA,NA
"2198","23K647","METROPOLITAN DIPLOMA PLUS HIGH SCHOOL",17,350,346,332,1028,20112012,72.1,181,1.1,8.8,0,86.2,13.8,0,48.6,NA,NA,NA,NA
"2199","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20052006,NA,575,0.7,8.9,0.3,85.7,11.5,0.9,39.1,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2200","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20062007,NA,580,0.5,11.2,0.7,85.2,11.4,1,37.2,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2201","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20072008,NA,614,1.3,11.6,0.2,86,12.1,1,35.7,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2202","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20082009,NA,607,1.2,11.7,0.2,87.5,10.9,0.8,35.7,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2203","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20092010,81.6,582,1.9,11.9,0.5,84.4,13.1,0.9,33.8,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2204","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20102011,81.6,570,0.7,12.3,1.2,84.7,13.5,0.2,33.3,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2205","23K697","TEACHERS PREPARATORY HIGH SCHOOL",69,392,416,388,1196,20112012,69.8,566,1.8,11,0.7,84.8,13.1,1.2,34.1,"Brooklyn","(40.665810912, -73.911699645)",40.66581,-73.9117
"2206","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20052006,NA,108,16.7,6.5,17.6,13,50,8.3,40.7,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2207","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20062007,NA,213,10.3,7,20.7,13.6,49.8,15,49.3,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2208","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20072008,NA,331,8.5,7.9,16.9,10.6,55.3,16.6,45.3,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2209","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20082009,NA,386,7.5,9.3,16.3,12.4,55.7,15.5,44.3,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2210","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20092010,78.5,397,8.1,9.8,14.6,11.8,55.7,15.6,45.8,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2211","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20102011,74.4,425,8,9.2,15.3,10.6,59.1,14.6,46.1,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2212","24Q264","ACADEMY OF FINANCE AND ENTERPRISE",89,405,454,421,1280,20112012,62.8,420,7.9,9.8,17.9,9.8,56.4,15.2,49.3,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2213","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20052006,NA,113,16.8,13.3,19.5,15.9,45.1,15.9,46,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2214","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20062007,NA,228,13.6,11,14.5,14.5,50,18.9,46.9,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2215","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20072008,NA,330,12.7,13.9,12.7,13,53.3,19.1,42.7,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2216","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20082009,NA,368,7.9,14.4,12,11.7,55.4,19.8,41.6,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2217","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20092010,73.9,360,10.6,14.2,11.4,10.3,58.1,18.6,41.1,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2218","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20102011,78.2,358,11.7,16.2,11.7,8.9,60.3,19,41.9,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2219","24Q267","HIGH SCHOOL OF APPLIED COMMUNICATION",39,406,413,400,1219,20112012,66.9,388,10.3,16.2,13.9,12.9,57.2,16,43.8,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2220","24Q293","CIVIC LEADERSHIP ACADEMY",69,404,429,407,1240,20082009,NA,121,13.2,12.4,7.4,10.7,75.2,6.6,52.9,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2221","24Q293","CIVIC LEADERSHIP ACADEMY",69,404,429,407,1240,20092010,77.7,221,12.2,13.1,5.4,8.6,76.5,4.1,51.6,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2222","24Q293","CIVIC LEADERSHIP ACADEMY",69,404,429,407,1240,20102011,79.1,327,13.8,16.8,7.6,8.3,77.4,4,46.5,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2223","24Q293","CIVIC LEADERSHIP ACADEMY",69,404,429,407,1240,20112012,71,449,9.1,18.5,7.8,9.1,79.3,3.3,44.5,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2224","24Q296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",55,317,323,311,951,20082009,NA,172,93.6,0,0.6,0,99.4,0,50.6,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2225","24Q296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",55,317,323,311,951,20092010,73.3,259,93.1,0,0.4,0,99.6,0,56,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2226","24Q296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",55,317,323,311,951,20102011,69.5,347,89.6,1.2,0,0,100,0,52.7,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2227","24Q296","PAN AMERICAN INTERNATIONAL HIGH SCHOOL",55,317,323,311,951,20112012,78.3,366,91.3,0.8,0,0,100,0,47.8,"Queens","(40.743302873, -73.870574977)",40.7433,-73.87057
"2228","24Q299","BARD HIGH SCHOOL EARLY COLLEGE II",155,545,568,550,1663,20082009,NA,257,0,0,24.1,19.5,22.6,21,35.8,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2229","24Q299","BARD HIGH SCHOOL EARLY COLLEGE II",155,545,568,550,1663,20092010,55.9,456,0.7,0,25,19.7,24.8,23.9,35.5,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2230","24Q299","BARD HIGH SCHOOL EARLY COLLEGE II",155,545,568,550,1663,20102011,50,528,0.8,0,29,18.2,23.9,28,37.5,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2231","24Q299","BARD HIGH SCHOOL EARLY COLLEGE II",155,545,568,550,1663,20112012,39.2,631,0.3,0,32,16.2,21.2,30.3,39.3,"Queens","(40.745093519, -73.936813898)",40.74509,-73.93681
"2232","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20052006,NA,4138,26.5,9,23.8,8.4,61.3,4.8,55.2,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2233","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20062007,NA,3805,24.3,8.5,23.3,8,63.2,4.3,55.3,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2234","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20072008,NA,3400,31,8.7,22.8,8.2,63.9,4.7,56.4,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2235","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20082009,NA,3196,29.8,8.2,22,8,64.9,5,58,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2236","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20092010,48.2,3060,30.2,8,21.9,9,63.4,4.9,58.3,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2237","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20102011,53.7,2908,30.2,9.2,23.9,9.1,61.4,5.3,58,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2238","24Q455","NEWTOWN HIGH SCHOOL",320,383,440,380,1203,20112012,56.2,2572,30,10.3,24.6,9.3,60.3,5.3,57.5,"Queens","(40.7412052, -73.874729884)",40.74121,-73.87473
"2239","24Q457","YOUNG ADULT BOROUGH CENTER AT ARTS AND BUSINESS HS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20052006,NA,3058,17.9,9.6,6.8,4.2,61.8,25.2,53.3,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2241","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20062007,NA,3051,17.4,9.3,6.3,3.9,63.8,23.9,52,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2242","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20072008,NA,2946,21.2,9.3,6.2,3.8,64.8,22.8,53.1,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2243","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20082009,NA,2771,21.8,10.6,6.8,4.2,64.9,23.1,53.7,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2244","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20092010,47.1,2664,22.6,10.2,6.8,4.2,64.4,23.9,54,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2245","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20102011,47.1,2416,21.5,12,7.4,4.8,63.6,23.9,54,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2246","24Q485","GROVER CLEVELAND HIGH SCHOOL",241,395,420,396,1211,20112012,41.4,2069,21.6,12.7,9.1,4.4,63.5,22.7,55,"Queens","(40.711222195, -73.90865213)",40.71122,-73.90865
"2247","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20052006,NA,488,2.5,6.8,8.4,10.2,63.1,18,46.3,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2248","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20062007,NA,481,1.7,7.9,8.5,10.2,64,16.6,50.7,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2249","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20072008,NA,465,2.4,9.7,9,11.2,65.4,13.3,51.8,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2250","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20082009,NA,449,1.1,10.5,10.2,11.1,63.9,14.3,48.6,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2251","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20092010,74.9,457,1.3,11.2,9.2,13.8,64.3,12.3,47.9,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2252","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20102011,74.9,473,0.8,11.4,9.1,11.8,67.7,11.4,49.7,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2253","24Q520","MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",58,399,393,385,1177,20112012,58.9,497,0.2,13.1,7.8,9.5,71.4,11.3,52.9,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2254","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20052006,NA,480,57.5,0.6,32.3,3.1,48.8,15,44.4,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2255","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20062007,NA,475,48,0,33.3,2.3,49.9,13.3,46.5,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2256","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20072008,NA,472,70.8,0,35.2,2.8,47.9,14.2,47.5,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2257","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20082009,NA,488,71.1,0,38.9,2,46.3,12.7,48,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2258","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20092010,85.3,478,77.4,0,37.9,1.3,49,11.9,47.3,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2259","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20102011,89.8,475,76.8,0,38.5,2.5,48.4,10.5,48.6,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2260","24Q530","INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY COLLEGE",69,326,409,329,1064,20112012,75.7,493,76.5,0,43,2,44,10.3,46,"Queens","(40.744149536, -73.933626741)",40.74415,-73.93363
"2261","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20052006,NA,796,15.8,8.4,5.7,6.9,81,4.3,45.7,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2262","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20062007,NA,757,13.7,10.4,5.4,6.9,82.4,1.7,46.6,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2263","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20072008,NA,769,17.7,10.4,6.5,6.9,81.8,1.4,42.8,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2264","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20082009,NA,769,13.8,11.1,6.9,6.4,84.7,1.8,44,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2265","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20092010,81.3,764,14.1,12.3,7.5,6.9,82.5,2.5,43.5,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2266","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20102011,81.3,784,11.5,12.1,9.3,8.3,79.1,2.9,43.1,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2267","24Q550","HIGH SCHOOL FOR ARTS AND BUSINESS",138,391,403,380,1174,20112012,69.6,828,13.3,12.2,9.1,8.3,79.2,3,43.1,"Queens","(40.73741817, -73.85330573)",40.73742,-73.85331
"2268","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20052006,NA,503,2.6,7.8,11.3,17.3,51.3,17.3,44.1,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2269","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20062007,NA,495,3.4,10.5,14.3,14.5,53.7,14.1,44.2,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2270","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20072008,NA,531,3.6,13,16.2,10.4,57.1,13.6,44.6,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2271","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20082009,NA,553,2.4,11.2,17.2,9.4,59.9,12.8,43.8,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2272","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20092010,76,551,3.3,12.9,19.6,7.3,59.7,12.7,44.6,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2273","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20102011,69.8,564,3.9,12.9,20.4,6.4,62.6,10.1,44.1,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2274","24Q560","ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AND TECHNOLOGY",80,443,447,440,1330,20112012,60.5,601,3.8,12.3,20.8,6.2,62.4,10.5,46.6,"Queens","(40.742263515, -73.936876121)",40.74226,-73.93688
"2275","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20052006,NA,1210,5.3,16.7,7.9,14.3,61.2,13.7,59.5,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2276","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20062007,NA,1161,2.2,16.2,8.6,14.6,61.3,11.9,60.8,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2277","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20072008,NA,1176,6.7,14.5,8.9,13.2,66.8,10.7,60.9,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2278","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20082009,NA,1218,3.9,15.3,9.1,10.2,69.6,10.7,61.2,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2279","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20092010,73.7,1281,5.5,13.9,10.9,8.5,70.3,9.8,61.6,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2280","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20102011,84,1316,5.2,13.9,10.2,7,73.3,9.5,61.1,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2281","24Q600","QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL",155,417,447,406,1270,20112012,71.9,1368,6.4,13.7,10.2,6.9,74.2,8.7,60.3,"Queens","(40.742188694, -73.928243292)",40.74219,-73.92824
"2282","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20052006,NA,1863,4.2,5.5,20.4,8.7,52.2,12.9,87.3,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2283","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20062007,NA,1959,2.4,4.6,22.1,7.8,52.5,11,86.3,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2284","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20072008,NA,1981,3.4,4.7,22.2,7.6,54,10.3,84.6,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2285","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20082009,NA,1975,2.1,4.4,23.4,7.9,57.9,10,86.2,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2286","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20092010,75.5,2097,3,4.6,23.1,7.2,57.6,9.9,86.6,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2287","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20102011,77.4,2119,3,4.9,25.3,6.1,58,9.2,85.7,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2288","24Q610","AVIATION CAREER & TECHNICAL EDUCATION HIGH SCHOOL",396,445,496,423,1364,20112012,61.2,2201,3.2,5.3,27.1,6.8,55.3,10.1,85.3,"Queens","(40.743593644001, -73.929077865)",40.74359,-73.92908
"2289","24Q744","VOYAGES PREPARATORY",NA,NA,NA,NA,NA,20082009,NA,151,8.6,2,7.9,28.5,55,7.3,56.3,NA,NA,NA,NA
"2290","24Q744","VOYAGES PREPARATORY",NA,NA,NA,NA,NA,20092010,72,199,7,0.5,7,28.1,57.3,6.5,53.8,NA,NA,NA,NA
"2291","24Q744","VOYAGES PREPARATORY",NA,NA,NA,NA,NA,20102011,76.5,232,7.8,6.5,5.2,25,63.8,6,50,NA,NA,NA,NA
"2292","24Q744","VOYAGES PREPARATORY",NA,NA,NA,NA,NA,20112012,59.1,248,3.6,6,8.1,23,61.7,6.9,50.4,NA,NA,NA,NA
"2293","25Q252","QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20082009,NA,329,5.5,12.2,39.5,15.8,24.9,18.5,48.3,"Queens","(40.724522984, -73.80942799)",40.72452,-73.80943
"2294","25Q252","QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20092010,65.3,421,3.8,13.3,38.2,16.9,24.5,18.8,47.3,"Queens","(40.724522984, -73.80942799)",40.72452,-73.80943
"2295","25Q252","QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20102011,65.3,493,3.7,12.4,37.9,17,26.4,17.8,45.6,"Queens","(40.724522984, -73.80942799)",40.72452,-73.80943
"2296","25Q252","QUEENS SCHOOL OF INQUIRY, THE",58,455,498,443,1396,20112012,41.3,587,2.7,11.8,40.2,17,24.2,18.1,46.7,"Queens","(40.724522984, -73.80942799)",40.72452,-73.80943
"2297","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20052006,NA,216,90.7,0.9,40.3,0.9,56.5,1.4,51.4,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2298","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20062007,NA,310,77.1,0,37.4,1.3,58.7,1,52.3,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2299","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20072008,NA,382,88,1,38,2.1,59.4,0.5,52.4,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2300","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20082009,NA,393,85.2,1,39.7,1.8,57.5,1,51.4,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2301","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20092010,92.3,393,90.8,0.5,48.1,1.5,49.1,0.8,57.3,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2302","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20102011,92.3,400,88.5,1.5,55,1,42,2,55.3,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2303","25Q263","FLUSHING INTERNATIONAL HIGH SCHOOL",45,314,417,318,1049,20112012,84.1,422,88.6,0.7,64.5,1.2,32.7,1.7,57.3,"Queens","(40.76041417, -73.818376278)",40.76041,-73.81838
"2304","25Q281","EASTsWEST SCHOOL OF INTERNATIONAL STUDIES",59,416,463,392,1271,20062007,NA,149,16.1,4.7,47.7,17.4,28.2,3.4,53.7,"Queens","(40.749302805, -73.821808106)",40.7493,-73.82181
"2305","25Q281","EASTsWEST SCHOOL OF INTERNATIONAL STUDIES",59,416,463,392,1271,20072008,NA,356,16.6,6.2,52.5,15.7,24.2,4.5,50.8,"Queens","(40.749302805, -73.821808106)",40.7493,-73.82181
"2306","25Q281","EASTsWEST SCHOOL OF INTERNATIONAL STUDIES",59,416,463,392,1271,20082009,NA,426,14.6,9.2,53.3,20.2,21.4,4.7,54.9,"Queens","(40.749302805, -73.821808106)",40.7493,-73.82181
"2307","25Q281","EASTsWEST SCHOOL OF INTERNATIONAL STUDIES",59,416,463,392,1271,20092010,67.8,547,15.7,7.5,54.5,17.9,21.2,4.6,53.7,"Queens","(40.749302805, -73.821808106)",40.7493,-73.82181
"2308","25Q281","EASTsWEST SCHOOL OF INTERNATIONAL STUDIES",59,416,463,392,1271,20102011,68.9,582,14.8,8.4,58.2,17.4,20.1,4,54.5,"Queens","(40.749302805, -73.821808106)",40.7493,-73.82181
